七夕祝：梦到梦寐以求的人，见到日思夜想的人，约到心中所爱的人，追到长厢厮守的人，抱到心怡相爱的人，找到七夕献吻的人，情人节快乐！,5
牛郎恋刘娘，刘娘念牛郎，牛郎念念恋刘娘，刘娘年年念牛郎，郎恋娘来娘恋郎，念娘恋娘念郎恋郎，念恋娘郎。七夕信息赶早发你，不绕晕你算我白忙！,5
七夕有情人的继续甜蜜，没情人的不要泄气，有目标的加倍努力，没目标的继续寻觅，想浪漫的烛光晚餐，想实在的月下相聚。月老低调的给你发信息，保密！,5
七夕即是乞巧，温馨祝福闪耀，微信送你七巧，望你天天欢笑：工作顺利事业巧，生意兴隆财源巧，金榜题名学业巧，互助互爱友情巧，两情相悦爱情巧，温情融融家庭巧，生活幸福统统巧，祝：七夕节快乐！,5
弯弯的月亮，弯弯的情，半遮半掩在心中；弯弯的小河，弯弯的梦，相思不断响叮咚；弯弯的心船，弯弯的行，满载爱意永不停；弯弯的表白，弯弯的送，愿把幸福送一生。祝七夕节快乐！,5
在这个织女和牛郎带头约会的日子里，请各位抱以豁出去的勇气：感性点的就放电微笑，霸道点的直接熊抱，浪漫点的搂搂小肩，含蓄点的送束花草，活泼点的领着就跑，实惠点的就喝足吃饱，热情点的跳个舞蹈，胆小点的发条信息就好：七夕节到，愿你拥有甜蜜的爱，幸福的生活！,5
七夕快到了。真心祝你：每分的每秒有人想你；每时的每分有人爱你；每天的每时有人关心你；每月的每天有人陪你；每年的每月有人疼你！七夕快乐！,5
七夕将到，温馨提醒：有情人的继续甜蜜，没情人的不要泄气；有目标的加倍努力，没目标的继续寻觅；害羞型的送花草，现实型的喝足吃饱；煽情型的唱歌舞蹈，浪漫型的搂搂抱抱；温馨型的发条短信，表达情意就好！预祝七夕快乐！,5
有一双手，牵住了就不想放手；有一个肩膀，找到了就不想离开；有一句誓言，说出了就不想改口；有一个人，遇见了就不想错过；有一句祝福，送出了就想你笑纳：七夕节将至，只愿你快乐幸福！,5
七夕将至，愿你在七夕收获七份大礼，一份祝福，一份微笑，一份收获，一份喜悦，一份健康，一份平安，一份真情。最后祝你幸福一生，爱情甜蜜。,5
爱，就是牵着一双想牵的手，一起走过繁华喧嚣，一起守候寂寞孤独；爱，就是陪着一个想陪的人，高兴时一起笑，伤悲时一起哭；爱，就是拥有一颗想拥有的心，重复无聊的日子不乏味，做着相同的事情不枯燥；七夕到了，预祝你与心爱的人比翼双飞，抓住想要的幸福！,5
喜迎七夕，祝福分批：热恋的一批，牵牵小手秀秀甜蜜，美美滋滋如小雨淅沥，祝福有情人永远在一起；暗恋的一批，提提信心想想蜜语，大大方方别只雷不雨，祝福有缘人幸福结连理；没恋的一批，付付行动鼓鼓勇气，快快乐乐寻祥风喜雨，祝福单身人不再干着急；还有一批送你，爱情高高挂起，打败牛郎织女，预祝你七夕快乐！,5
这条微信由月老亲自指导，红娘前期策划，丘比特后期剪辑而成，在七夕到来之际，凡收到此短信者，邂逅爱情；保存者，收获爱情,5
﻿七夕佳节到了，把浓情写在初秋的七夕，让风儿飘荡着思念的情意，让云儿传递着永恒的惦记，让月儿波动着牵挂的涟漪，让鹊儿传递着祝福的真挚。爱之心儿比金坚，祝福幸福每一天，七夕快乐甜蜜到永远。亲爱的朋友，七夕到了，要幸福哈。,5
上鹊桥，人间七巧，今宵月明花好，有情人欢喜相邀。亲爱的朋友，在这特别的日子里，我用微信送来祝福，祝愿：打开的是吉祥；读到的是祝福；看到的是平安；迎来的是希望；往下按都是开心。愿你每一天都快乐，每个月都顺利，每一年都吉祥。七夕快乐！,5
