开心灯谜添欢笑，唐风宋韵闹元宵。苏堤古树河边柳，燃尽烟花放鞭炮。欢聚时光总嫌少，甜蜜汤圆吃到饱。亲朋好友话桑梓，浓情蜜意在元宵,3
杨柳轻扬春意早，十里长街闹元宵。扭动腰肢挑花灯，耄耋童子齐欢笑。糯米揉团蜜馅包，团团圆圆吃到饱。叙过家常侃大山，大家一起乐元宵。元宵快乐,3
千山万水总是情，团团圆圆闹元宵，吃着元宵喝可乐，愿你财源滚滚乐逍遥，高挂红灯猜灯谜，智慧超群福星高照，祝你元宵节后快马加鞭马到成功。,3
大年初一到十五，全家欢聚元宵节，一碗汤圆热气腾，吃上一个幸福到，火树银花不夜天，猜猜灯谜笑开颜，元宵节祝你的生活步步高升，事业飞黄腾达。,3
元宵节到了对你的思念，就像这元宵一样，塞得鼓鼓的，捏得圆圆的，煮在锅里沸了，盛在碗里满了，含在嘴里，太甜了,3
被惦记是温暖的，被祝福是快乐的，被祈祷是神圣的，被保佑是安全的，你是被我惦记着祝福着祈祷着保佑着的朋友，祝元宵节快乐，幸福安康,3
春宵春夜短，塞门五更长，元旦除夕没谋面，宵夜早茶没邀见，节前假后没做伴。相会团圆暂无缘，梦里不知身是客，思念惦记梦无限。,3
春节即将去，元宵来收尾。虽无春节隆，仍有年滋味。街上灯笼美，桌上汤圆会。亲朋好友聚，开心举杯醉。祝你元宵乐，幸福不会退,3
正月十五闹元宵，祝福短信最早到，送你温馨真情抱，愿你生活步步高，送你福星好运到，日子顺心样样好，送你快乐身边跳，万事如意口常笑。祝元宵快乐。,3
团圆一句话，带着温暖，开心一句话，带着祝福，元宵一个节，带着吉祥，花灯一片光，带着喜庆，十五一轮月，送来圆满，元宵佳节送祝福，祝你快快乐乐，平平安安。,3
正月十五的月儿圆，正月十五的花灯艳，正月十五的汤圆最香甜，正月十五的烟花最璀璨，正月十五的祝福最美满。祝元宵节快乐。,3
满载一车幸福，平安为你开道，梦想与你拥抱。寒冷冬天将近尾声，让温暖对你关照，这个元宵节，就等着幸福吧祝您及您的家人元宵节快乐,3
吃元宵，幸福人生品甜美，点花灯，四海升平歌舞起转风车，大家转运乐呵呵舞长龙，健康长寿乐融融祝我的所有朋友元宵节快乐,3
正月十五，元宵在线。汤圆一碗，胜似神仙。电话祝福，还是不便。短信拜年，是我心愿。祝你全家，身体康健。提早祝祷，免得占线。再来一碗，又团又圆。,3
正月十五看花灯，我的祝福在灯中：送你百花锦簇灯，愿你心情美丽多笑声送你牛郎织女灯，愿你爱情甜蜜结硕果送你青松长青灯，愿你身康体健永远站如松祝：元宵节快乐,3
正月十五闹元宵，各种花灯齐上阵。龙灯昂首门前绕，风调雨顺送福音。狮舞精彩多热闹，锣鼓声声庆年丰。还有灯谜添风采，猜出谜底人骄傲。祝你元宵快乐,3
元宵佳节到来临，举国同庆庆昇平。家家户户汤圆香，香传万里祝福音。汤圆圆圆人团圆，共赏圆月猜灯谜。花前月下景色美，心情舒畅好运近。祝你元宵无烦恼，快快乐乐一家亲,3
